date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-10-28,11.3,5.04,5.1,-1.1,,-2,100,71.6,71,42,3.8,0.9,1,-1.8,22,8.17,11,0,35,25,102,101.56,101.63,101.26,100.26,99.83,99.9,99.54,16100,14858.3,10050,4000,1.9,1.4,1.4,1,12.9,0,0.1,0,0,0,,,,07:47:00,18:12:00,10.42,7.78,18.2,3,3,9,9,-2,2,,4,2.1,2,0,,,,,,,,
2020-10-27,5.5,3.79,3.1,0.7,,,100,91.7,90,80,3.9,2.5,2.4,0.8,13,7.79,6.5,0,,,102.55,102.32,102.28,102.02,100.81,100.59,100.54,100.28,16100,15966.7,14500,12900,1.2,1.1,1.1,1,14.9,0,0,0,0,4.7,,,,07:45:00,18:13:00,10.47,7.75,18.22,1,2,6,6,-2,1,,4,4,4,4,,,,,,,,
2020-10-26,7.7,5.54,5.5,3.3,,,99,81.7,77,55,4.8,2.5,0.4,-3.9,17,9.04,8.5,0,,,102.34,102.06,102.12,101.91,100.6,100.33,100.39,100.18,16100,15966.7,14500,12900,1.6,1.3,1.3,1,12.5,0,0.5,0,0,1.3,,,,07:44:00,18:15:00,10.52,7.73,18.25,1,1,7,7,0,1,,4,4,4,4,,,,,,,,
2020-10-25,6.7,3.33,3.65,0.6,,,97,67.8,72.5,48,0.3,-2.5,-3.1,-6.5,21,12.29,12.5,4,30,6,102.77,102.55,102.52,102.28,101.02,100.81,100.78,100.54,16100,16100,16100,16100,1.6,1.6,1.6,1.5,14.3,0,0,0,0,0,,,,07:43:00,18:16:00,10.55,7.72,18.27,2,2,8,8,2,3,,4,3.3,2,0,,,,,,,,
2020-10-24,9.3,5.7,4.5,-0.3,,,95,74,75.5,56,9.9,1.3,4.3,-1.2,34,16.46,17,0,46,29,102.45,101.98,101.75,101.05,100.71,100.27,100.04,99.38,16100,16100,16100,16100,1.4,1.3,1.3,1.2,13.5,0,0,0,0,0,,,,07:42:00,18:18:00,10.6,7.7,18.3,3,3,8,8,0,0,,4,3.1,2,0,,,,,,,,
2020-10-23,22.2,15.7,15.8,9.4,26,,100,87.4,82,64,16.2,13.4,13,9.8,35,13.42,19.5,4,52,21,101.86,101.3,101.29,100.72,100.16,99.62,99.61,99.05,16100,12512.5,8150,200,2.3,1.7,1.8,1.2,2.2,0,10.8,8.8,5.8,1.5,,,,07:40:00,18:19:00,10.65,7.67,18.32,3,3,23,23,6,10,,4,2.9,2,0,,,,,,,,
2020-10-22,12.5,9.86,9.4,6.3,,,100,92.7,88.5,77,12.2,8.7,8.8,5.3,22,7.88,11,0,33,10,102.6,102.38,102.26,101.93,100.87,100.65,100.55,100.23,16100,16100,16100,16100,1.7,1.3,1.4,1,8.6,0,4.4,2.4,0,0.5,,,,07:39:00,18:21:00,10.7,7.65,18.35,1,2,12,12,8,10,,4,4,3.5,3,,,,,,,,
2020-10-21,17.1,10.8,10.7,4.3,,,100,88.7,80.5,61,15.1,8.8,10,4.9,24,14.08,14,4,42,27,102.46,101.94,101.94,101.43,100.74,100.23,100.24,99.74,16100,12066.7,9850,3600,1.7,1.3,1.4,1,7.3,0,5.7,3.7,0.7,5,,,,07:38:00,18:22:00,10.73,7.63,18.37,2,2,16,16,8,8,,4,2.7,2,0,,,,,,,,
2020-10-20,11.2,7.65,8.3,5.4,,,99,82.9,79.5,60,6.2,4.7,4.6,3,18,11.5,11.5,5,32,7,102.67,102.45,102.36,102.06,100.93,100.72,100.63,100.33,16100,16100,16100,16100,1.9,1.5,1.4,1,9.7,0,3.3,1.3,0,0.8,,,,07:36:00,18:24:00,10.8,7.6,18.4,2,3,11,11,8,8,,4,3,2,0,,,,,,,,
2020-10-19,8.1,7.04,7,5.9,,,100,96.2,95,90,7.6,6.5,6.5,5.3,28,9.04,16,4,39,33,102.6,102.38,102.36,102.11,100.87,100.65,100.62,100.38,16100,15162.5,11250,6400,1.8,1.4,1.4,1.1,11,0,2,0,0,6.8,,,,07:35:00,18:25:00,10.83,7.58,18.42,2,2,9,9,6,6,,4,4,4,4,,,,,,,,
2020-10-18,13.3,11.88,10.25,7.2,,,100,69.1,78,56,11.2,6.2,7.5,3.8,18,10.71,11,4,39,33,102.47,102.2,102.21,101.95,100.75,100.49,100.5,100.25,16100,15833.3,12900,9700,2.2,2,2,1.9,7.8,0,5.2,3.2,0.2,2.7,,,,07:34:00,18:27:00,10.88,7.57,18.45,2,2,14,15,5,6,,4,3.7,3,2,,,,,,,,
